13:56:16.007 > ets Jul 29 2019 12:21:46 
13:56:16.007 >  
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT) 
13:56:16.015 > configsip: 0, SPIWP:0xee 
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00 
13:56:16.022 > mode:DIO, clock div:2 
13:56:16.025 > load:0x3fff0030,len:1184 
13:56:16.028 > load:0x40078000,len:13232 
13:56:16.030 > load:0x40080400,len:3028 
13:56:16.033 > entry 0x400805e4 
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex 
15:35:57.518 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:35:58.512 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:35:58.633 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
15:35:59.506 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:00.516 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:00.698 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:36:01.493 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:02.487 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:03.480 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:03.684 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:36:04.475 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:05.468 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:06.461 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:07.455 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:08.448 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:09.454 > 21,69,0,0,0,0,53 59 80 03 00 01 15 45 54 43 
15:36:10.436 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:11.429 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:12.423 > 39,87,0,0,0,0,53 59 80 03 00 01 27 57 54 43 
15:36:13.416 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:14.410 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:15.404 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:16.397 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:17.390 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:18.393 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:19.378 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:20.372 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:21.365 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:22.359 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:22.955 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:36:23.154 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:36:23.372 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:24.346 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:25.341 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:26.334 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:27.332 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:28.321 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:29.315 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:30.308 > 26,74,0,0,0,0,53 59 80 03 00 01 1A 4A 54 43 
15:36:31.302 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:32.311 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:33.289 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:33.488 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:36:34.283 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:36:34.382 > 31,79,0,0,0,0,53 59 80 03 00 01 1F 4F 54 43 
15:36:35.276 > 38,86,0,0,0,0,53 59 80 03 00 01 26 56 54 43 
15:36:36.271 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:37.264 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:38.257 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:39.251 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:40.245 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:41.250 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:42.232 > 42,90,0,0,0,0,53 59 80 03 00 01 2A 5A 54 43 
15:36:43.225 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:44.219 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:45.213 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:46.206 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:46.703 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:36:47.199 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:48.194 > ����������������������������������������������������������������,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:49.187 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:50.188 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:51.207 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:52.168 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:53.163 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:54.155 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:36:54.652 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:36:55.166 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:56.142 > 15,63,0,0,0,0,53 59 80 03 00 01 0F 3F 54 43 
15:36:57.136 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:58.129 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:58.250 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
15:36:59.127 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:36:59.240 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:37:00.116 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:01.110 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:02.104 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:03.097 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:03.594 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:37:04.105 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:05.084 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:06.078 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:07.072 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:08.066 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:09.058 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:10.052 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:11.045 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:12.040 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:12.635 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:37:13.044 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:14.026 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:15.020 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:16.013 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:17.006 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:18.001 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:18.994 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:19.988 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:20.981 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:21.984 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:22.968 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:23.962 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:24.956 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:25.948 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:26.962 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:27.936 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:28.547 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:37:28.929 > 15,63,0,0,0,0,53 59 80 03 00 01 0F 3F 54 43 
15:37:29.923 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:30.922 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:31.940 > 45,93,0,0,0,0,53 59 80 03 00 01 2D 5D 54 43 
15:37:32.904 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:33.897 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:34.891 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:35.901 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:36.878 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:37.872 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:38.567 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:37:38.865 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:39.861 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:40.852 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:41.845 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:42.839 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:43.833 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:44.840 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:45.819 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:46.813 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:37:47.508 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:37:47.806 > 31,79,0,0,0,0,53 59 80 03 00 01 1F 4F 54 43 
15:37:48.799 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:49.794 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
15:37:50.787 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
15:37:51.781 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:52.775 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:37:53.779 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:54.761 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:55.755 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:56.749 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:57.742 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:57.862 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
15:37:58.139 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:37:58.437 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:37:58.735 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:37:59.728 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:00.722 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:01.617 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:38:01.715 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:02.717 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:03.703 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:04.696 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:05.689 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:06.684 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:07.696 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:08.670 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:09.664 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:10.657 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:11.656 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:12.675 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:13.638 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:14.631 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:15.624 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:16.522 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:38:16.635 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:17.612 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:18.605 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:19.598 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:20.595 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:21.585 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:22.579 > 16,64,0,0,0,0,53 59 80 03 00 01 10 40 54 43 
15:38:23.572 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:24.566 > 31,79,0,0,0,0,53 59 80 03 00 01 1F 4F 54 43 
15:38:25.573 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:26.553 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:27.545 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:28.242 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:38:28.539 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:29.533 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:30.526 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:31.520 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:32.514 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:33.506 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:34.513 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:35.305 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:38:35.493 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:36.487 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:37.481 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:38.474 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:39.468 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:40.460 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:41.454 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:38:42.448 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:43.452 > 22,70,0,0,0,0,53 59 80 03 00 01 16 46 54 43 
15:38:44.435 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:45.429 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
15:38:46.422 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:47.416 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:48.430 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:48.608 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:38:49.403 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:38:49.601 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:38:50.396 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
15:38:51.389 > 44,92,0,0,0,0,53 59 80 03 00 01 2C 5C 54 43 
15:38:52.390 > 10,58,0,0,0,0,53 59 80 03 00 01 0A 3A 54 43 
15:38:53.409 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:54.370 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
15:38:55.363 > 12,60,0,0,0,0,53 59 80 03 00 01 0C 3C 54 43 
15:38:56.357 > 26,74,0,0,0,0,53 59 80 03 00 01 1A 4A 54 43 
15:38:57.368 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:57.482 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
15:38:58.344 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:38:59.337 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:00.330 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:01.125 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:39:01.329 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:02.318 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:03.311 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:04.304 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:05.298 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:05.993 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:39:06.308 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:07.285 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:08.278 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:09.073 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:39:09.272 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:10.268 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:11.258 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:12.252 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:13.245 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:14.139 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:39:14.238 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:15.246 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:16.226 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:17.219 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:18.213 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:19.207 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:20.200 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:21.193 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:22.186 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:23.179 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:24.185 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:24.571 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:39:25.167 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:25.770 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:39:26.161 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:27.154 > 35,83,0,0,0,0,53 59 80 03 00 01 23 53 54 43 
15:39:28.148 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:29.141 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:30.134 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:31.128 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:32.121 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:33.124 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:39:33.238 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:34.142 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:34.308 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:39:35.103 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:36.095 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:37.089 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:37.585 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
15:39:38.103 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
15:39:38.579 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
15:39:39.075 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:40.070 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:41.063 > 21,69,0,0,0,0,53 59 80 03 00 01 15 45 54 43 
15:39:42.063 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:43.050 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:44.043 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:45.037 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:46.031 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:47.041 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:48.018 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:49.011 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:50.005 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:51.001 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:51.992 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:52.985 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:53.979 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:54.973 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:55.981 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
15:39:56.959 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:57.081 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
15:39:57.952 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:58.946 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:39:59.940 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:00.934 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:01.927 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:02.920 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:03.914 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:04.919 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:05.901 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:06.894 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:07.888 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:08.882 > 56,104,0,0,0,0,53 59 80 03 00 01 38 68 54 43 
15:40:09.875 > 36,84,0,0,0,0,53 59 80 03 00 01 24 54 54 43 
15:40:10.868 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:11.861 > 15,63,0,0,0,0,53 59 80 03 00 01 0F 3F 54 43 
15:40:12.856 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:13.858 > 25,73,0,0,0,0,53 59 80 03 00 01 19 49 54 43 
15:40:14.877 > 100,148,0,0,0,0,53 59 80 03 00 01 64 94 54 43 
15:40:15.835 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:16.830 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:17.823 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:18.837 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:19.809 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:20.802 > 22,70,0,0,0,0,53 59 80 03 00 01 16 46 54 43 
15:40:21.797 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
15:40:22.797 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
15:40:23.783 > 61,109,0,0,0,0,53 59 80 03 00 01 3D 6D 54 43 
15:40:24.777 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:25.771 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
15:40:26.764 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:27.776 > 30,78,0,0,0,0,53 59 80 03 00 01 1E 4E 54 43 
15:40:28.751 > 51,99,0,0,0,0,53 59 80 03 00 01 33 63 54 43 
15:40:29.744 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:40:30.738 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.144 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
15:51:15.175 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
